score,comparative,popular,user_id,challenge_id,response,likes_num,replies_num,replies
2,0.034482759,0,3528,145,"The right kind of condo development or retrofit would look appropriate in building style and size and suit the younger market. In recent years, one was built from ground up at 48th and Pine, others have been rehabs or conversions of Victorians. The neighborhood could use some more. There is hardly any middle market housing stock.  ",0,0,
6,0.1,0,3528,142,"Groceries, Clothing, Convenience Store, Hardware\nWest Philly is largely residential but is underserved in groceries, hardware and, along Baltimore Avenue, in convenience stores. There's huge opportunity for the right business. All this area really has plenty of is ethnic food and coffee shops. Big box and national chains would be out of place, however, and the building density wouldn't support it.",0,0,
0,0,0,3528,136,"Up to 12 stories, with a mix of retail at ground level, because this neighborhood doesn't have nearly enough retail or restaurant space especially further west.",0,0,
19,0.296875,0,2231,129,Rachel needs to get to know her district outside of Drexel's campus.  Clark Park is a great open space resource and the location of fun special events.  Bartram's Garden is also great.  Baltimore Ave has lots of good restaurants.  Rachel should also take advantage of Drexel's proximity to Center City to mix in some downtown fun with West Philly activities.,0,0,
0,0,0,2231,127,did not attend.,0,0,
1,0.035714286,0,2231,124,"Increased trends of poverty and unemployment, accompanied by real or perceived public safety issues, may have driven residents away to more stable Philadelphia neighborhoods or to the suburbs.",0,0,
0,0,0,2231,121,"[[[39.95453550850632, -75.18124061203002]]]\nCars getting on / off I-76 during rush hour clog up this intersection.",0,0,
2,0.076923077,0,2231,119,"Buses\nThe bus network is the most extensive, but if my trip could be accomplished by El, I'd prefer the El any day.  It's much faster.",0,0,
-1,-0.029411765,0,2231,117,"Yes, from time to time.\n#40 bus is preferred because it is closer to my CC home, but service is not frequent on evenings or weekends.  Alternatively, I'll use the #42 / #21 routes.",0,0,
0,0,0,2231,112,"[[[39.963696692582744, -75.19447999572753]]]\nFills in the Mantua food desert.",0,0,
0,0,0,2231,111,"I have not lived in the district for several years, but the distribution seems right from what I recall.",0,0,
0,0,0,2231,110,"Because of the major educational, medical and life science institutions in the district: UPenn, Drexel, CHOP, PennMedicine, Wistar, University City Science Center, USP, etc.",0,0,
0,0,0,2231,108,"[[[39.954025604038144, -75.20261245346069]]]\nI spend the most time in the 40th & Walnut area to catch a movie and/or have dinner.",0,0,
0,0,0,2231,107,None\nDon't live in the district.,0,0,
1,0.022727273,2,2231,106,Bartram's Garden is a hidden gem that let's you escape back to nature and Philadelphia's history.  Favorite spot is the view of the skyline from Bartram's meadow.  It's such a unique juxtaposition of the modern and historic worlds. (Photo from bartramsgarden.org) ,2,0,
3,0.039473684,0,2339,171,"There is a lot of blight that people see when they drive down Lancaster Ave, which gives the whole street (even the parts east of 38th) an unsafe reputation. I think that a lot of Lancaster Ave farther up into the 40s needs to be refurbished before people will begin taking it seriously as a commercial corridor. I think second fridays does an excellent job to bring people to Lancaster Ave, and should be advertised more.",0,0,
1,0.015384615,0,2339,169,"Yes\nI would bike it! The West Shore has always been so neglected since the hospital and expressway run right up to it. It would need easy access from the USW neighborhoods, and bike lanes leading up to it, and hopefully some connectivity not just to the South St bridge, but to the rest of the Schyulkill Banks trails that go all the way to Conshohocken.",0,0,
2,0.028169014,3,2339,167,"[[[39.95251231678275, -75.22546487426757]]]\nI've never been to Malcolm X Park, or the 52nd Street shopping corridor. 52nd St gives off a vibe of being unsafe, and I have associated things west of 50th St with that, so naturally, I have never made it to Malcolm X Park. I wonder of the businesses of 52nd St could band together for some sort of marketing campaign/business bureau to gain more customers from the USW area.",2,1,Malcolm X Park is worth the trip if you have kids. They have more play equipment there than just about anywhere else and homes are mostly nice all the way there.
2,0.033898305,1,2339,162,"I think the Woodland Ave/Grays Ferry area is already so accessible from so many different angles, that it is ripe for commerical renewal. Find a strip of it with mostly blighted housing, and turn it into something similar to the 52nd St shopping corridor. This would give an area for low-end clothing shopping, and hopefully a full-size grocery store.",1,0,
1,0.043478261,0,2339,161,"With its triangular plot space, making a West Philly version of the Piazza in NoLibs would be a cool change for the area.",0,0,
6,0.083333333,1,2339,159,"Expand the Haverford Park! Put in a public pool, expand the community garden and improve the existing rec center, connecting the whole area as a walkable park down to Chestnut Street, while making the northern border more accessible. Incentivize mixed-use commercial for 46th and Farragut Streets, and put in a small Police Booth/office to make the area safer at night.
As a primary, more realistic concern, improve lighting leaving the station at night.",1,0,
0,0,2,2339,156,"Kevin, stop driving!!!!! Radnor has incredible accessibility to regional rail, and the Norristown High Speed Line. He could easily take the R100 into 69th and get on the El to 30th, or he could take the regional in, and do the same.
What may be helpful is if more of the trains terminated at University City, instead of 30th Street...
I have often though about a subway line (lets call it the Yellow Line) that goes from 2nd and South, west along South Street to University City Station, 30th Street Station, and then replaces the 10 Trolley underground along Lancaster. Once it hits 52nd and Lancaster, it splits, and runs along the Bala-Cynwyd Regional Line all the way to Manayunk, and another, which covers the Paoli-Thorndale Line's stops up through Bryn Mawr on a rapid-transit basis.",2,0,
5,0.052083333,0,2339,152,"Yes\nYes, keep them running smoother, have the stops every 2-3 blocks, at least on the 34 trolley! The trolleys are wonderful and contribute so much to the character of the neighborhood, but if we consolidate the stops (40th, 43rd, 45th, 48th, 50th, 52nd) the entire congested stretch of Baltimore will be much easier to navigate.
I also think the trolleys need to be modernized for the 21st Century. Make them longer to fit more people, and make them ADA-accessible, with low floors and ground level doors. Boston's Green Line, and Portland's Streetcars are great examples to follow.",0,0,
6,0.078947368,2,2339,150,"I think that most of USW is covered well when it comes to transportation, but Philadelphia as a whole needs to improve their rapid-transit system to get on the level of connectivity that USW has. My only suggestion, maybe, is a better link to West Fairmount Park and the Mann Center, but there are already buses that do this.
I would like to see 52nd Street station re-opened on the Paoli-Thorndale Line, but that isn't necessarily USW.
",2,0,
